#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
17560709290700,1.2559959,0.5977776,0.7139015,0.35038234220809306,-0.07236951864072828,0.9274150421646512,0.1090697327732045
17560742377600,1.2475253,0.5963301,0.710939,0.34255655580069566,-0.06943456413232368,0.9304109092478275,0.11031494610590971
17560775206000,1.2394617,0.5952439,0.7079277,0.33482863955389547,-0.06714469670297224,0.9333849731741242,0.11033523322988442
17560807859400,1.2273031,0.5936939,0.70279884,0.3244257677182558,-0.06515492478115463,0.9370286801779187,0.111713963053909
17560841014800,1.2273031,0.5936939,0.70279884,0.3244257677182558,-0.06515492478115463,0.9370286801779187,0.111713963053909
17560873810700,1.216604,0.5926896,0.6981411,0.31599942539072345,-0.06316392076056923,0.9398378615845614,0.11339963050664673
17560906979400,1.2049534,0.591401,0.6928523,0.30690402823410773,-0.06087200610918952,0.9428641063803644,0.11450673877758302
17560939922000,1.1934037,0.59006906,0.6871345,0.2977048464726328,-0.057930739881076276,0.9458463518220107,0.11571746846751561
17560973145900,1.1803987,0.58985025,0.6807009,0.28716730389840567,-0.054308579260596464,0.9492185823913453,0.11648862877285959
17561005928200,1.1803987,0.58985025,0.6807009,0.28716730389840567,-0.054308579260596464,0.9492185823913453,0.11648862877285959
17561039983900,1.1674783,0.58969533,0.6745214,0.2765553044736979,-0.05134496449530358,0.9527332254201559,0.11480531071750417
17561072246400,1.1505475,0.5893024,0.66646934,0.26307032524635987,-0.04964468393512985,0.9568408354007965,0.11307088502908906
17561104847700,1.1505475,0.5893024,0.66646934,0.26307032524635987,-0.04964468393512985,0.9568408354007965,0.11307088502908906
17561137952200,1.1325495,0.5893861,0.6580968,0.24986193261754908,-0.048839786786888995,0.9604232080430026,0.1130086337746888
17561171361300,1.1179429,0.59022564,0.6513317,0.24020813664703605,-0.04883792111136549,0.9626571939592704,0.11491751593444052
17561204164000,1.1179429,0.59022564,0.6513317,0.24020813664703605,-0.04883792111136549,0.9626571939592704,0.11491751593444052
17561237007900,1.1074526,0.5912728,0.64643776,0.23361432998801082,-0.04796854588413504,0.9640675612697607,0.11703461341582112
17561270364300,1.0958099,0.5924614,0.64134145,0.22588161899408807,-0.04593706741630508,0.966012613438918,0.11699107108968353
17561302814900,1.0846856,0.5936396,0.6366652,0.2176587899186412,-0.045850209995633634,0.967949633874428,0.11660152527677216
17561336138000,1.0846856,0.5936396,0.6366652,0.2176587899186412,-0.045850209995633634,0.967949633874428,0.11660152527677216
17561368846000,1.0750047,0.5950349,0.6332099,0.21093961481247914,-0.046180206782965944,0.9694983202637628,0.11595203495406012
17561401802200,1.0750047,0.5950349,0.6332099,0.21093961481247914,-0.046180206782965944,0.9694983202637628,0.11595203495406012
17561434795100,1.0669339,0.59645176,0.630772,0.20561596324414896,-0.0466561875524988,0.9706118050566065,0.1160086191065253
17561467786600,1.0612832,0.59736574,0.62956685,0.20126328339030974,-0.046849290253792225,0.971601498422235,0.1152768971881852
17561500969100,1.056712,0.5977643,0.62918043,0.19683930267206035,-0.04776965764998562,0.9727182888291621,0.11309942223038524
17561533893900,1.056712,0.5977643,0.62918043,0.19683930267206035,-0.04776965764998562,0.9727182888291621,0.11309942223038524
17561567108700,1.0521255,0.5975832,0.629591,0.19153529511915146,-0.049815517803641185,0.9738456009767217,0.1116126801392309
17561600182900,1.0499213,0.59763885,0.63060224,0.18920757952562253,-0.05176318007676523,0.9741671714396744,0.11189006715352266
17561632852800,1.0499213,0.59763885,0.63060224,0.18920757952562253,-0.05176318007676523,0.9741671714396744,0.11189006715352266
17561665786000,1.048624,0.59743774,0.6323736,0.18861528324663107,-0.052183421126705126,0.9741865781957519,0.11252411452021394
17561698773300,1.048532,0.5970342,0.6335465,0.18892059837454225,-0.052197780742818105,0.973908305250216,0.11439847971009771
17561731743400,1.0488534,0.59705937,0.634899,0.18899239147055058,-0.05200734953100598,0.973847884349459,0.11487997958340922
17561764852300,1.0488534,0.59705937,0.634899,0.18899239147055058,-0.05200734953100598,0.973847884349459,0.11487997958340922
17561797725400,1.0494077,0.5975635,0.63673806,0.18876623324303118,-0.05233195668451771,0.974091840157061,0.11302107076221661
17561831040800,1.0501142,0.5978426,0.6395213,0.18929167338439384,-0.053453125594320146,0.9742615181169405,0.11011775546208809
17561863844600,1.0506736,0.5973492,0.6421764,0.19111415522031847,-0.05502503436152217,0.9740498563770178,0.10804861202184961
17561896786000,1.0511633,0.59598595,0.64507324,0.19429030353999738,-0.0569344163977083,0.9733345011685743,0.10784108222152979
17561930016800,1.0512029,0.5949527,0.6477401,0.19830156617699254,-0.05828725185569143,0.9721773981100463,0.11022790811243595
17561962781700,1.0512029,0.5949527,0.6477401,0.19830156617699254,-0.05828725185569143,0.9721773981100463,0.11022790811243595
