#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
17606293396900,0.123383015,0.5935597,0.5321507,0.8496891606504745,-0.10561698458597958,-0.5101314862390156,-0.08148159048294408
17606325398800,0.12343429,0.59342474,0.5323281,0.849386650724845,-0.1062479520116143,-0.510545216854527,-0.08122359146659296
17606358395300,0.12344462,0.5933066,0.53245616,0.8491169911104747,-0.10714220214015285,-0.5108611202646597,-0.08088139297755363
17606391362400,0.12344462,0.5933066,0.53245616,0.8491169911104747,-0.10714220214015285,-0.5108611202646597,-0.08088139297755363
17606424679900,0.1234086,0.59324896,0.5325607,0.8493822542119731,-0.10723490473659426,-0.5104604961842871,-0.08050182153971383
17606457279500,0.12340686,0.59327054,0.53268313,0.8497270170211784,-0.10696466459397344,-0.5099869543130496,-0.08022383375960167
17606491153500,0.12340686,0.59327054,0.53268313,0.8497270170211784,-0.10696466459397344,-0.5099869543130496,-0.08022383375960167
17606523370500,0.12339382,0.59326863,0.5330952,0.8497031232485303,-0.1070342531625873,-0.5100558880067374,-0.07994536947990487
17606556421700,0.12344931,0.5932303,0.53364366,0.8494598629751846,-0.10747008897589518,-0.5104270491088054,-0.07957605612099022
17606589328700,0.12344931,0.5932303,0.53364366,0.8494598629751846,-0.10747008897589518,-0.5104270491088054,-0.07957605612099022
17606622429200,0.12354733,0.5931978,0.5340644,0.8493967140811469,-0.10769087506634548,-0.5105007088366937,-0.07947907783076336
17606655810400,0.12373792,0.5931982,0.53468204,0.8494243514257844,-0.10762459519678735,-0.5104519955051003,-0.07958629278006481
17606689115900,0.12373792,0.5931982,0.53468204,0.8494243514257844,-0.10762459519678735,-0.5104519955051003,-0.07958629278006481
17606721325000,0.124111265,0.59316534,0.53552943,0.8492112140462297,-0.10734683909182471,-0.5107734724137651,-0.0801712539100336
17606754430400,0.12447877,0.59304297,0.536366,0.8486565938974786,-0.10751675504032504,-0.5115207172602633,-0.08104744803801547
17606787758500,0.12481737,0.59295934,0.53698283,0.848364454997246,-0.10780271154702456,-0.511862027605155,-0.08156955054598616
17606821166700,0.12481737,0.59295934,0.53698283,0.848364454997246,-0.10780271154702456,-0.511862027605155,-0.08156955054598616
17606853331200,0.12526798,0.59296113,0.5376547,0.848497743961291,-0.10773845014459252,-0.5116295690308987,-0.08172630510611238
17606886761700,0.12575601,0.5929985,0.5382629,0.8488025669243713,-0.10757888809040415,-0.511115886747201,-0.08198497139386461
17606919592300,0.12575601,0.5929985,0.5382629,0.8488025669243713,-0.10757888809040415,-0.511115886747201,-0.08198497139386461
17606952226100,0.12619075,0.5929666,0.5387058,0.8489051666340479,-0.10744616311085113,-0.5109258069176861,-0.08228098152238505
17606985743100,0.12668698,0.5929283,0.5391588,0.8485881778910845,-0.1077575827511734,-0.5113469810113301,-0.08252679997256421
17607018374600,0.12668698,0.5929283,0.5391588,0.8485881778910845,-0.1077575827511734,-0.5113469810113301,-0.08252679997256421
17607051348300,0.12724197,0.59295607,0.5393738,0.8481018717172273,-0.10757652373336626,-0.5122329133262461,-0.08226754667842305
17607084518300,0.12766322,0.5929275,0.53939956,0.8477067003581656,-0.1079352950755871,-0.5128245076479867,-0.08218483193641739
17607117405800,0.12800455,0.59279746,0.5391817,0.8475444322704215,-0.10906722362436677,-0.5128970072114805,-0.08191114729869016
17607150505800,0.12800455,0.59279746,0.5391817,0.8475444322704215,-0.10906722362436677,-0.5128970072114805,-0.08191114729869016
17607183390600,0.12828133,0.5926564,0.5388897,0.8478241721302504,-0.11006263748992608,-0.5123265927214414,-0.08125177764735257
17607218931500,0.12840608,0.5925274,0.53850114,0.8480122756205118,-0.11127785339333404,-0.5118319424688801,-0.08074950408284844
17607250381600,0.12840608,0.5925274,0.53850114,0.8480122756205118,-0.11127785339333404,-0.5118319424688801,-0.08074950408284844
17607282494800,0.12845866,0.592468,0.538213,0.8479514097698311,-0.11223283691415921,-0.5118289800513318,-0.08008303295435999
17607316273100,0.12852147,0.5927141,0.53814435,0.8475030078030354,-0.11195768331807958,-0.5127694781527741,-0.07919337842135882
17607348301200,0.12852147,0.5927141,0.53814435,0.8475030078030354,-0.11195768331807958,-0.5127694781527741,-0.07919337842135882
17607382628600,0.12854972,0.5934838,0.53823364,0.846716072749756,-0.1089881230882209,-0.5150178405735378,-0.0771369241278564
17607414636800,0.12869495,0.5947323,0.5386485,0.845380200205996,-0.10363804334187846,-0.5187923935954262,-0.0737965135996648
17607448081800,0.12879696,0.5960402,0.53946155,0.8431531457513008,-0.09747682539879883,-0.5241242397758783,-0.06989150591606494
17607480502700,0.12879696,0.5960402,0.53946155,0.8431531457513008,-0.09747682539879883,-0.5241242397758783,-0.06989150591606494
17607513340100,0.12885988,0.5971158,0.5406754,0.8399903263886276,-0.09263870883011285,-0.5304367953347265,-0.06686648902732906
17607546359200,0.12890114,0.5977695,0.54213524,0.83657544791214,-0.0898296548937413,-0.5364791164964304,-0.0652863738883006
17607579232500,0.12890114,0.5977695,0.54213524,0.83657544791214,-0.0898296548937413,-0.5364791164964304,-0.0652863738883006
17607612343300,0.12897722,0.59817344,0.54374146,0.8332175294063352,-0.08774553212495213,-0.5420815150614535,-0.06478349566665059
17607646312700,0.12908264,0.59831166,0.5453119,0.8306321475662382,-0.08650098238043602,-0.5462651258840764,-0.06451532933786043
17607678948900,0.12908264,0.59831166,0.5453119,0.8306321475662382,-0.08650098238043602,-0.5462651258840764,-0.06451532933786043
17607711288900,0.12914339,0.59824497,0.5469671,0.8285095447015828,-0.08641081003165825,-0.5495220610855194,-0.06426982673363474
17607744719400,0.12907276,0.5979155,0.54869187,0.8269826477125973,-0.08691914804625854,-0.5517197003221574,-0.0644215364734768
17607781231900,0.12896906,0.597765,0.55056566,0.8258126743108537,-0.08737319287963088,-0.5533943517584828,-0.06445187006893725
17607811124900,0.12896906,0.597765,0.55056566,0.8258126743108537,-0.08737319287963088,-0.5533943517584828,-0.06445187006893725
17607843509300,0.12900355,0.5981567,0.55225784,0.824806750834488,-0.08693480570721605,-0.5549858684180184,-0.06424055721116906
17607876356400,0.12921765,0.598924,0.55365485,0.8235891506010617,-0.08550613332010049,-0.5570348192884574,-0.0640454703873938
17607912151800,0.12921765,0.598924,0.55365485,0.8235891506010617,-0.08550613332010049,-0.5570348192884574,-0.0640454703873938
17607942546800,0.12958077,0.599745,0.5544285,0.8218621831940138,-0.08335086936524509,-0.5599425879265215,-0.06371406938641386
17607977430600,0.12999687,0.600609,0.55427253,0.8200450400028122,-0.08192898988229178,-0.5628841395640878,-0.06304933315150997
17608009442200,0.12999687,0.600609,0.55427253,0.8200450400028122,-0.08192898988229178,-0.5628841395640878,-0.06304933315150997
17608044170800,0.13064568,0.6016788,0.5527563,0.8173841431864226,-0.08031201649533315,-0.5670465249840662,-0.06238093440584044
17608076359400,0.13117284,0.60222197,0.5505293,0.8146368900799543,-0.07921090648301109,-0.5711000648856165,-0.06274619910914982
17608107937700,0.13117284,0.60222197,0.5505293,0.8146368900799543,-0.07921090648301109,-0.5711000648856165,-0.06274619910914982
17608145624700,0.13215883,0.60255253,0.54619175,0.8102106067985466,-0.0769555550337545,-0.5776758412918283,-0.0626676756259249
17608173341500,0.13310671,0.6024529,0.5424654,0.8068563949766602,-0.07432642923597099,-0.5827522014001457,-0.06211450366526256
17608206558000,0.13310671,0.6024529,0.5424654,0.8068563949766602,-0.07432642923597099,-0.5827522014001457,-0.06211450366526256
17608240053700,0.13423645,0.60217655,0.53758687,0.8027177535123816,-0.07103240443412033,-0.5887857262781107,-0.06268950667775895
17608272583200,0.13543734,0.6028662,0.5314638,0.7976373776289721,-0.06793516293836198,-0.5957050965986406,-0.06553522207270626
17608307000100,0.13543734,0.6028662,0.5314638,0.7976373776289721,-0.06793516293836198,-0.5957050965986406,-0.06553522207270626
17608341132800,0.13618867,0.60355353,0.52678335,0.7938841117850627,-0.06500473569229967,-0.600853236500734,-0.06706556179895574
17608371363000,0.13671905,0.60400385,0.5209137,0.7890482947462453,-0.06327190949179409,-0.6072104408324414,-0.06851959260953643
17608404291800,0.1371144,0.60426915,0.51657915,0.7857231391663646,-0.06142613718999614,-0.6116516596288641,-0.06890736913948692
17608437329600,0.1371144,0.60426915,0.51657915,0.7857231391663646,-0.06142613718999614,-0.6116516596288641,-0.06890736913948692
17608471020800,0.13739172,0.60438,0.5115635,0.781575447391803,-0.05925457028468658,-0.6169568145629595,-0.07066119797318876
17608503459700,0.13753939,0.60443646,0.5066611,0.7773403171947811,-0.059104916312237694,-0.6220912170309313,-0.072464873036633
17608536535900,0.13753939,0.60443646,0.5066611,0.7773403171947811,-0.059104916312237694,-0.6220912170309313,-0.072464873036633
17608569383500,0.13802075,0.60480624,0.5019621,0.7731185653043986,-0.05855739229021023,-0.6273790504910693,-0.07248615588347264
17608602482100,0.13904858,0.60530025,0.49769503,0.7690528580230975,-0.05830286587530388,-0.6325208502165678,-0.0712450099202882
17608635292200,0.13904858,0.60530025,0.49769503,0.7690528580230975,-0.05830286587530388,-0.6325208502165678,-0.0712450099202882
17608668260300,0.14064011,0.60580873,0.49420464,0.7653386821833851,-0.05805373452307675,-0.6371065765759223,-0.0705809857215958
17608701456000,0.14238165,0.60646987,0.49163765,0.7617031942530509,-0.06051060125632058,-0.6410417536985392,-0.07219543625049346
17608734334600,0.14238165,0.60646987,0.49163765,0.7617031942530509,-0.06051060125632058,-0.6410417536985392,-0.07219543625049346
17608767400300,0.1437329,0.6069918,0.49082822,0.7586076453554319,-0.06237419807629543,-0.6443037751319612,-0.074138688775358
17608800733100,0.1452161,0.6072491,0.49098668,0.7549196625825381,-0.06243606405452217,-0.6486064889625128,-0.07421363370276597
17608833390100,0.14632066,0.6065255,0.49237254,0.7514900778004758,-0.06222715246393737,-0.65260864826017,-0.07411070556740444
17608866437800,0.14632066,0.6065255,0.49237254,0.7514900778004758,-0.06222715246393737,-0.65260864826017,-0.07411070556740444
17608899783000,0.14715584,0.605794,0.49465093,0.7483868351895375,-0.06227891527667411,-0.6560728130910674,-0.0748795402611569
17608932263600,0.14831391,0.60627407,0.49763918,0.7457269898042178,-0.060306074448760835,-0.6594275690623195,-0.07355076629567112
17608965278100,0.14831391,0.60627407,0.49763918,0.7457269898042178,-0.060306074448760835,-0.6594275690623195,-0.07355076629567112
17608998284600,0.14973922,0.6069181,0.5011482,0.7427611620112332,-0.05670264550893527,-0.6633260868463937,-0.0713384097738454
17609031331500,0.15104935,0.60684997,0.5052776,0.7389245018383203,-0.05514295005420236,-0.6678081420237625,-0.0705841419093577
17609064384800,0.15104935,0.60684997,0.5052776,0.7389245018383203,-0.05514295005420236,-0.6678081420237625,-0.0705841419093577
17609097554100,0.15196988,0.60642767,0.50896794,0.7353951947054939,-0.05505069943897325,-0.6715454209332464,-0.07204218013731585
17609130497200,0.15287468,0.60610324,0.51324064,0.7313772701454462,-0.05472082910369984,-0.6759506867013605,-0.07199714386528196
17609163460200,0.1534405,0.6058237,0.5177367,0.7274409038390381,-0.05515946534425996,-0.680279478555423,-0.07076012903563914
17609196261500,0.1534405,0.6058237,0.5177367,0.7274409038390381,-0.05515946534425996,-0.680279478555423,-0.07076012903563914
17609229390600,0.153614,0.60571814,0.5223508,0.7239517308882252,-0.05548222150077158,-0.6840692449936387,-0.06974870963046712
17609262285100,0.15379718,0.6060877,0.5263851,0.7211007206498405,-0.0542993213653344,-0.6873508744119992,-0.0679272391799104
17609297192300,0.15379718,0.6060877,0.5263851,0.7211007206498405,-0.0542993213653344,-0.6873508744119992,-0.0679272391799104
17609328267000,0.15380275,0.6070096,0.52996826,0.7182378271973419,-0.05331558423842436,-0.6906020793840105,-0.06603514223985156
17609361261600,0.1536293,0.607842,0.5324293,0.7151192045842409,-0.05265755051100204,-0.6940993659713862,-0.0637006732076179
17609394294900,0.1536293,0.607842,0.5324293,0.7151192045842409,-0.05265755051100204,-0.6940993659713862,-0.0637006732076179
17609427293900,0.15342972,0.60828143,0.5335613,0.7128326846996204,-0.05261690832645169,-0.6966755731549064,-0.06118962617454169
17609460352400,0.15325001,0.60856104,0.5335788,0.7114399941404095,-0.052746578922956144,-0.6981788134140967,-0.060143808069513055
17609494000300,0.15341489,0.6096058,0.5324225,0.7103787841944045,-0.05108560267813771,-0.6997059817265358,-0.05624751818165985
17609526534100,0.15341489,0.6096058,0.5324225,0.7103787841944045,-0.05108560267813771,-0.6997059817265358,-0.05624751818165985
17609559234900,0.15372932,0.610759,0.5303411,0.7090371085980975,-0.05007227227830616,-0.7015880027914714,-0.05033309566091786
17609592413700,0.15313263,0.61114657,0.52844507,0.7071578813919749,-0.04987860639186417,-0.7038033355177178,-0.04583361565220396
17609625718200,0.15313263,0.61114657,0.52844507,0.7071578813919749,-0.04987860639186417,-0.7038033355177178,-0.04583361565220396
17609658470900,0.1556009,0.61022377,0.5249194,-0.7035366478773721,0.048428096917968795,0.7075197242238364,0.045899284924723845
17609694027300,0.15727168,0.6094767,0.5213775,-0.6966971878022636,0.04658528836728313,0.7141480698609043,0.0493495058749278
17609724859200,0.15727168,0.6094767,0.5213775,-0.6966971878022636,0.04658528836728313,0.7141480698609043,0.0493495058749278
17609757388000,0.1590125,0.6095687,0.51829857,-0.6884468931149009,0.044800297754632144,0.7220551797852349,0.05167326220443641
17609790675200,0.16105531,0.6097544,0.51474017,-0.6784231972635062,0.04493343155072609,0.7314067705889419,0.052603118543417204
17609823319500,0.16105531,0.6097544,0.51474017,-0.6784231972635062,0.04493343155072609,0.7314067705889419,0.052603118543417204
17609856279200,0.16288915,0.60988057,0.5114774,-0.6695512400287029,0.045942706762867845,0.7395295534019208,0.051830920467255306
17609889894000,0.16415736,0.6097589,0.5086826,-0.6612026995136733,0.045757125299088645,0.7468601990752356,0.05401035713170184
17609922259300,0.16514993,0.6102287,0.50644463,-0.652074942985155,0.04479901374453508,0.7548373150436354,0.05488118909188725
17609956438900,0.16514993,0.6102287,0.50644463,-0.652074942985155,0.04479901374453508,0.7548373150436354,0.05488118909188725
17609988455000,0.16571827,0.61130184,0.50458,-0.6425307025383589,0.04465003163338435,0.7632505347401763,0.05108123128445179
17610021312200,0.16611081,0.6126969,0.5028347,-0.6341437005947005,0.044103020387878035,0.7705699174155866,0.04624600483135182
17610054245600,0.16611081,0.6126969,0.5028347,-0.6341437005947005,0.044103020387878035,0.7705699174155866,0.04624600483135182
17610087775000,0.16585591,0.61340934,0.5015023,-0.6290195185144929,0.04453925601339783,0.7748149893100706,0.04486014201943488
17610120168200,0.16453525,0.613587,0.5006436,-0.6241365781427463,0.04561442861582075,0.7786134595864471,0.046194548132218065
17610153260400,0.16453525,0.613587,0.5006436,-0.6241365781427463,0.04561442861582075,0.7786134595864471,0.046194548132218065
17610186212600,0.16257994,0.6135273,0.50079584,-0.6187304582114818,0.04492867501372971,0.7828533527969217,0.04790263309609451
17610219277800,0.15982729,0.61325634,0.50177544,-0.6128752143164895,0.04356695577047566,0.7874199648361138,0.04955492930984374
17610252313500,0.15982729,0.61325634,0.50177544,-0.6128752143164895,0.04356695577047566,0.7874199648361138,0.04955492930984374
17610285482300,0.15648139,0.61265093,0.5039841,-0.606082369628015,0.04211101203486664,0.7927345017026565,0.04962694531935601
17610318451500,0.1531309,0.611462,0.5066956,-0.6001521635639059,0.042263055943935694,0.7972489915342165,0.049246930559350026
17610351280000,0.14923976,0.609768,0.510883,-0.5937695040230454,0.04172633886027513,0.8021245403911286,0.047884344413021786
17610384586700,0.14923976,0.609768,0.510883,-0.5937695040230454,0.04172633886027513,0.8021245403911286,0.047884344413021786
17610417311500,0.1456824,0.6094902,0.5149345,-0.5883123451469843,0.04027713958420398,0.8061511435480004,0.04885356006291926
17610450345100,0.14232002,0.60939944,0.5193247,-0.5821227904107769,0.038997977133658164,0.8106263024943337,0.04997211590695776
17610483254700,0.14232002,0.60939944,0.5193247,-0.5821227904107769,0.038997977133658164,0.8106263024943337,0.04997211590695776
17610516546900,0.13926315,0.60881215,0.5233489,-0.5759626071795445,0.04043063198043245,0.8148668746996809,0.051229050799123384
17610549256300,0.13654459,0.60787344,0.5271592,-0.5700486347443829,0.04224364807940491,0.8188623183374354,0.052197048097080395
17610582257100,0.13654459,0.60787344,0.5271592,-0.5700486347443829,0.04224364807940491,0.8188623183374354,0.052197048097080395
17610615270300,0.13399072,0.6071842,0.530593,-0.5640395697821106,0.0440574724888196,0.8228136562942108,0.05381440191678153
17610648285500,0.13190532,0.6073539,0.5335172,-0.5581441883201125,0.04450435536657475,0.8268087164637783,0.05368215511143376
17610681288200,0.13190532,0.6073539,0.5335172,-0.5581441883201125,0.04450435536657475,0.8268087164637783,0.05368215511143376
17610714346500,0.13045125,0.6079129,0.53570724,-0.5529581478641596,0.044665006058915456,0.8303020235268525,0.05329984682538316
17610747259800,0.12945789,0.60858166,0.5373046,-0.5476655842808114,0.04512806947673721,0.833773389545502,0.053364782632979814
17610780299400,0.12916338,0.6091532,0.538254,-0.5421974113664721,0.04574838570660578,0.8373103587645322,0.05329554782856281
17610813379600,0.12916338,0.6091532,0.538254,-0.5421974113664721,0.04574838570660578,0.8373103587645322,0.05329554782856281
17610846481900,0.1293892,0.6093845,0.53883404,-0.5357126378037467,0.04641085859296071,0.8414666199672431,0.05283871102628603
17610879860000,0.13012819,0.6093087,0.53878427,-0.527957833516474,0.04632366249588407,0.8462908124053077,0.053912013131795694
17610912323500,0.13012819,0.6093087,0.53878427,-0.527957833516474,0.04632366249588407,0.8462908124053077,0.053912013131795694
17610945234600,0.13131645,0.60948163,0.5382335,-0.5199591325599997,0.04465575825897111,0.8513134772827705,0.05397895069827506
17610979422900,0.1332146,0.6093167,0.5370934,-0.510274189329563,0.04214966483818456,0.8573070712527794,0.053555980413657146
17611012091500,0.1332146,0.6093167,0.5370934,-0.510274189329563,0.04214966483818456,0.8573070712527794,0.053555980413657146
17611047211900,0.13583297,0.6084364,0.5351507,-0.49905953836441397,0.03906066174705204,0.8640444833731507,0.053300775076970536
17611077576600,0.13847278,0.607835,0.53303224,-0.48862444899489765,0.036163540887579566,0.8700081092650088,0.054993053816181074
17611110902800,0.1420859,0.6081643,0.53047585,-0.4763589215281359,0.03171280942396014,0.8769308055104976,0.05539709329649611
17611143378200,0.1420859,0.6081643,0.53047585,-0.4763589215281359,0.03171280942396014,0.8769308055104976,0.05539709329649611
17611177454500,0.14616208,0.60831434,0.527568,-0.46418363070232715,0.029017790599379794,0.8835117913644683,0.05566362669359854
17611209285400,0.15036428,0.60822874,0.5247073,-0.4544783633686187,0.027132035645670155,0.8885639927638262,0.0562787760626576
17611242562100,0.15036428,0.60822874,0.5247073,-0.4544783633686187,0.027132035645670155,0.8885639927638262,0.0562787760626576
17611279140900,0.15535209,0.6081751,0.52146596,-0.44422858952764066,0.0235091355410686,0.8937809441085361,0.057130593737929794
17611309678000,0.15927935,0.60823655,0.51919746,-0.4350916331969919,0.019715972628381054,0.8982371940596292,0.05896180418860506
17611341942500,0.15927935,0.60823655,0.51919746,-0.4350916331969919,0.019715972628381054,0.8982371940596292,0.05896180418860506
17611376060200,0.16317497,0.60813767,0.517314,-0.42369382021804536,0.016241683901139437,0.903611015130409,0.060884215919118766
17611407851100,0.16616827,0.6079863,0.5160181,-0.4113076463617634,0.014014698073905332,0.9091742805395177,0.06349595174256596
17611441129700,0.16616827,0.6079863,0.5160181,-0.4113076463617634,0.014014698073905332,0.9091742805395177,0.06349595174256596
17611474228400,0.16810374,0.6077589,0.51521724,-0.39968250578271747,0.012715150922071624,0.914194116908711,0.06588881633311545
17611506483700,0.16890095,0.60710204,0.5147297,-0.38814018392940003,0.01214802465194426,0.919009280344906,0.06798209879258732
17611539806000,0.16894697,0.6068218,0.51468307,-0.37737093543810224,0.010721605820676635,0.923444072659136,0.06875513745099994
17611572230900,0.16894697,0.6068218,0.51468307,-0.37737093543810224,0.010721605820676635,0.923444072659136,0.06875513745099994
17611605483000,0.16808529,0.6064641,0.51523453,-0.3651296558302793,0.009274280254779554,0.928327895468347,0.06929387169387652
17611638400300,0.16688775,0.6062649,0.51608115,-0.35571264283646864,0.008784145991603001,0.9319342720233773,0.06992758492720033
17611671271000,0.16688775,0.6062649,0.51608115,-0.35571264283646864,0.008784145991603001,0.9319342720233773,0.06992758492720033
17611705313800,0.16496071,0.60595995,0.5174937,-0.34513706583872333,0.009070867286009716,0.9359448492808571,0.0693207346726086
17611737552200,0.1628767,0.6057818,0.5192262,-0.33715998019530613,0.00959515537695407,0.9389029324634247,0.06850083327649817
17611770306500,0.1628767,0.6057818,0.5192262,-0.33715998019530613,0.00959515537695407,0.9389029324634247,0.06850083327649817
17611803200600,0.16042382,0.6059787,0.52136546,-0.3298054149671784,0.009488102567177484,0.9416113915508273,0.06712936369217608
17611836333100,0.15760013,0.6061114,0.52363086,-0.3235089383284602,0.010404596732146871,0.9438229724507523,0.06657257590525247
17611869196800,0.15760013,0.6061114,0.52363086,-0.3235089383284602,0.010404596732146871,0.9438229724507523,0.06657257590525247
17611902223000,0.15454997,0.6059121,0.52541816,-0.3182701914522483,0.01182040490143785,0.9456174025409685,0.06612179120824936
17611935509400,0.15093297,0.6055409,0.5270766,-0.31281680705678483,0.01339228179016942,0.9473597003515161,0.06690209384717914
17611968309200,0.14751574,0.60543704,0.5284022,-0.3075635665019834,0.014337951466905214,0.9490422883419345,0.06721466095292973
17612001353900,0.14751574,0.60543704,0.5284022,-0.3075635665019834,0.014337951466905214,0.9490422883419345,0.06721466095292973
17612034166000,0.14407444,0.6055601,0.5298566,-0.3016262728390395,0.014442376221482376,0.9510188642600257,0.06615231760019613
17612067405900,0.14123511,0.6056158,0.53083444,-0.2952543142988123,0.014319943412274857,0.9529652104799274,0.06691140951702375
17612099968600,0.14123511,0.6056158,0.53083444,-0.2952543142988123,0.014319943412274857,0.9529652104799274,0.06691140951702375
17612132952400,0.13886653,0.60539895,0.5313122,-0.28805831725564535,0.0150465211620088,0.9549266865272187,0.0700787515507684
17612165985500,0.13717239,0.60532725,0.5313227,-0.2805638015730774,0.01657538557174706,0.9568982698939836,0.07317725680777828
17612198799300,0.13717239,0.60532725,0.5313227,-0.2805638015730774,0.01657538557174706,0.9568982698939836,0.07317725680777828
17612232002900,0.1367607,0.6057321,0.5308934,-0.27490987159770525,0.016911496631824556,0.9584811263468342,0.07384100633597139
17612265105000,0.13705733,0.6061679,0.5301831,-0.2695614942629765,0.01619416678991897,0.9600489067814132,0.07335152595893883
17612298159900,0.13823535,0.6063702,0.529144,-0.26335093274394933,0.01440444055019014,0.9619130954020538,0.07184702644763463
17612331086500,0.13823535,0.6063702,0.529144,-0.26335093274394933,0.01440444055019014,0.9619130954020538,0.07184702644763463
17612364073600,0.1400628,0.6060655,0.5280214,-0.25472986043509166,0.01147723444063788,0.964350165806109,0.07077943911930516
