x y z
-0.12283276747531058 0.5500673960479258 -0.23962181613221656
-0.12250141105826694 0.5500966118478866 -0.23831812157195742
-0.1227962764598949 0.5506276442452724 -0.23662415836434844
-0.12362113925629659 0.5506553116281073 -0.2351590124910292
-0.12482148564625348 0.5488523961362022 -0.2319476281944428
-0.12506162612091248 0.5485950251203228 -0.22927359935538938
-0.12437851117555024 0.5486766125653552 -0.2262953067563936
-0.1244293752376764 0.5494903285330401 -0.2250342973322902
-0.12325333813222644 0.5518691787143558 -0.22270861173944984
-0.1226224538292548 0.5554874609966796 -0.2227711639559905
-0.12415378127745688 0.5541246014462449 -0.2201369602621604
-0.1319121353698387 0.5544140000559775 -0.22075586848965584
-0.13145517738590937 0.558181953816092 -0.22072112081439596
-0.13209444605203438 0.5581051809254703 -0.2203657263863178
-0.1308313851944818 0.55595170428746 -0.2180708672466328
-0.13225210394162482 0.5581866635672221 -0.21842365390805185
-0.12663170696130652 0.5573453308158309 -0.21603032048459195
-0.1326751828895624 0.557480492022013 -0.2175266548371516
-0.1313179003480179 0.5547596520466227 -0.21640895867069437
-0.13291778684295166 0.5566839997921204 -0.21787273398676793
-0.13038606541840567 0.5543260839841193 -0.21372360087080525
-0.13419248271948045 0.5581612492220637 -0.21469569516058154
-0.13023337578293712 0.5586119415039348 -0.21384918888949087
-0.1307035453409181 0.5593257789539376 -0.21211109004665152
-0.12971028092368594 0.5548715974810583 -0.2120743191135048
-0.1306053769582535 0.5596620902305998 -0.21320514045063907
-0.12668199791828738 0.5605464511038003 -0.21195237749723575
-0.12613209110074458 0.5591403410614308 -0.21123068200897632
-0.12574806257433452 0.5593489947515307 -0.21172519047573787
-0.133844996673012 0.5577983305408869 -0.210627974421039
-0.12883924550216438 0.5587609615824448 -0.21027319665577165
-0.1364612712277928 0.5585856934084971 -0.21040196694863175
-0.13752383315717376 0.5589243723626992 -0.2092162760127565
-0.12942595048709626 0.5629621264528377 -0.21054332613104698
-0.1328872721332074 0.5606682092763647 -0.20877044457126112
-0.13143988633486878 0.5610689407623136 -0.20933268898624557
-0.13173271196664826 0.561031623236256 -0.20695536095630387
-0.13115734437095522 0.5607610275797957 -0.2064118148233196
-0.13190782836081694 0.5600782853215471 -0.2064055109617701
-0.13021125224605218 0.5616780966158713 -0.2068236001269086
-0.1371588492830662 0.5603573964246576 -0.20680724649533727
-0.1327797767536553 0.5594803968882739 -0.20405930610869075
-0.13431971632791173 0.5593713107066527 -0.20278939343038405
-0.13387509964691716 0.5589616271775553 -0.20102659584907231
-0.1339577388307254 0.5584742306525697 -0.2013735571303929
-0.13575305886366423 0.5571090248451843 -0.19992432185665857
-0.1408840494765426 0.5586689923795527 -0.19910601872285988
-0.13177942110832855 0.5591531979161027 -0.19875784356133339
-0.13642190784767633 0.5594897569800212 -0.19785659000372735
-0.1372455581706241 0.56197439558507 -0.19754801376368625
-0.13506805462825036 0.5642536124458 -0.1963204579567927
-0.136470680911105 0.5637131031814719 -0.19477877429148477
-0.13896877202828609 0.5637941072758154 -0.1935126876717592
-0.13872901527147546 0.5620146362980649 -0.19094452729381395
-0.14038664909785584 0.5642389160115879 -0.19119255861305667
-0.1481041190181696 0.5640292719572405 -0.18866134146690663
-0.13930425955538786 0.5593231571057158 -0.18550491056563542
-0.14316913905579537 0.5619345108408327 -0.18518583442564526
-0.1452511083491359 0.5618957493960468 -0.18522667124840442
-0.1464560137867403 0.5633850700413883 -0.18524050727563895
-0.14174484474709037 0.5644441160448491 -0.1841385843559278
-0.1408694569184577 0.5656088753443049 -0.1823535204420237
-0.14486232394089762 0.5623677746174846 -0.1809432908692933
-0.1435804154385264 0.5634858887919444 -0.17835598267403502
-0.14223280398749336 0.5634416787937971 -0.17801848076337623
-0.14078333033251597 0.5669513559075097 -0.1764508083538271
-0.14074773214910302 0.5667210433203002 -0.1744397706321224
-0.13670714920621416 0.5701262733697299 -0.17340151514723523
-0.1367960525248481 0.5710284547789883 -0.17207823757995339
-0.13679811229192884 0.5717428350798873 -0.17081495003220193
-0.13520042813392136 0.57061688789842 -0.16699299716157878
-0.11518216075397868 0.5742790171662552 -0.16235039296047224
-0.10574693246724463 0.5776932780491733 -0.15929244285443128
-0.11170908775050827 0.5774044664855363 -0.1596535917448148
-0.09753075405133446 0.5833340263282527 -0.1541015920156078
-0.09449869363350917 0.5819551558780833 -0.15295582288376552
-0.09176049406980204 0.5808385311300464 -0.15323015509954868
-0.08207373618176134 0.582247160333641 -0.15217514534812923
-0.07808065135539566 0.5815433373477713 -0.15183149120576245
-0.07365336549376478 0.5811802577136418 -0.1516019950317094
-0.06668399485013643 0.5783739630670405 -0.15398911646361568
-0.06210303692038463 0.5799436491848073 -0.1487571362544146
-0.0537040942228339 0.581842722859661 -0.148476741378752
-0.04765132794188372 0.5756995839512642 -0.14260863863256018
-0.04655341651548826 0.575222439047562 -0.1426847678099371
-0.048005301105008155 0.575860245489273 -0.14191334431131475
-0.03991342623023318 0.5811631277970586 -0.13638956569640162
-0.040731895374355814 0.5808206483056668 -0.13280720761504178
-0.045405899313959566 0.5798734423959845 -0.13214976309376736
-0.052098015999845995 0.5815940114394859 -0.13692169262450618
-0.05847233278266456 0.5825174285357585 -0.13853018585736332
-0.058765766800139035 0.5868296473349549 -0.13740849613339431
-0.061575723742032205 0.5866948445378237 -0.1379557823078168
-0.06480849614560003 0.5913419594890899 -0.13582592554256176
-0.0660005389855344 0.5905581203566451 -0.13489570793576766
-0.07268769273880643 0.5888154600364359 -0.13467477331509214
-0.07333834214291468 0.5910484153070065 -0.13306246683176834
-0.07832987361995064 0.5876884883646816 -0.1306129804307033
-0.08476240918133215 0.5893285574337255 -0.13156871855504365
-0.09060456066500175 0.5881453305683126 -0.13302184273708462
-0.09056653392933067 0.5902946390215349 -0.12817748512580263
-0.09322780912911806 0.5930803864860457 -0.1251649785758318
-0.09258449428609142 0.593880626675095 -0.12428968155224417
-0.09264482821346574 0.5924709720696048 -0.12245965925922865
-0.09375755274324564 0.5951547382433958 -0.11977986405995981
